Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,96000.0,96200.0,94100.0,94700.0,94700.0,2342070
2020-01-03,96500.0,97900.0,94300.0,94500.0,94500.0,3021380
2020-01-06,93000.0,95300.0,92800.0,94300.0,94300.0,2577573
2020-01-07,94500.0,95400.0,94000.0,94000.0,94000.0,2489429
2020-01-08,96400.0,99500.0,95200.0,97400.0,97400.0,7014748
2020-01-09,98900.0,99000.0,97400.0,99000.0,99000.0,3586413
2020-01-10,99100.0,99700.0,97900.0,98900.0,98900.0,2867925
2020-01-13,99000.0,101000.0,98000.0,100500.0,100500.0,2242008
2020-01-14,101500.0,103500.0,99900.0,100500.0,100500.0,2913343
2020-01-15,99900.0,99900.0,98000.0,98200.0,98200.0,2745625
2020-01-16,97400.0,99400.0,97400.0,99200.0,99200.0,2824804
2020-01-17,100500.0,101500.0,98800.0,99000.0,99000.0,2246394
2020-01-20,100000.0,101000.0,99600.0,99900.0,99900.0,1781639
2020-01-21,100500.0,100500.0,99000.0,99300.0,99300.0,1483291
2020-01-22,99000.0,101000.0,99000.0,101000.0,101000.0,2257478
2020-01-23,101000.0,101000.0,98200.0,98700.0,98700.0,2780104
2020-01-28,95500.0,96900.0,95000.0,96300.0,96300.0,3630362
2020-01-29,96900.0,99000.0,96700.0,97900.0,97900.0,2741459
2020-01-30,97800.0,97800.0,93800.0,94000.0,94000.0,3223436
2020-01-31,94500.0,97500.0,93500.0,93500.0,93500.0,4597139
2020-02-03,91800.0,95600.0,91500.0,94700.0,94700.0,3725535
2020-02-04,94800.0,97500.0,94500.0,97100.0,97100.0,3169743
2020-02-05,99300.0,99300.0,96900.0,97700.0,97700.0,2911995
2020-02-06,98900.0,101000.0,98300.0,100500.0,100500.0,2861441
2020-02-07,100000.0,100500.0,98400.0,99300.0,99300.0,1827393
2020-02-10,98000.0,99200.0,97400.0,98800.0,98800.0,1825648
2020-02-11,99900.0,100500.0,99000.0,99800.0,99800.0,1820578
2020-02-12,100500.0,101000.0,99100.0,100000.0,100000.0,2616573
2020-02-13,101000.0,103500.0,100500.0,102000.0,102000.0,3519491
2020-02-14,101500.0,105000.0,101000.0,104500.0,104500.0,1893163
2020-02-17,104500.0,106000.0,103500.0,105000.0,105000.0,1190162
2020-02-18,104000.0,104500.0,101500.0,102000.0,102000.0,2789667
2020-02-19,102500.0,103500.0,101000.0,103500.0,103500.0,2315634
2020-02-20,104500.0,106000.0,102500.0,104000.0,104000.0,3093782
2020-02-21,101500.0,103500.0,101000.0,103000.0,103000.0,4064719
2020-02-24,100500.0,100500.0,98900.0,99500.0,99500.0,5550758
2020-02-25,97800.0,99100.0,96400.0,98000.0,98000.0,6594059
